comment;pageid;title;timestamp;top;userid;revid;user;parentid;ns;minor;size;new
;302821;Kasutaja:Katinrv/Valgusüntees;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=5, tm_hour=23, tm_min=31, tm_sec=49, tm_wday=2, tm_yday=340, tm_isdst=-1);;7633;3337486;Katinrv;3337478;2;;46;
;302713;Kasutaja:Kj19/Dna kloneerimine;time.struct_time(tm_year=2012, tm_mon=10, tm_mday=7, tm_hour=19, tm_min=32, tm_sec=28, tm_wday=6, tm_yday=281, tm_isdst=-1);;52311;3260080;Kj19;3260063;2;;17009;
;252898;Sekveneerimine;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=3, tm_hour=19, tm_min=4, tm_sec=44, tm_wday=0, tm_yday=338, tm_isdst=-1);;51619;3333356;Koduu;3271019;0;;21607;
;62278;Kromatiin;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=27, tm_hour=13, tm_min=23, tm_sec=2, tm_wday=1, tm_yday=332, tm_isdst=-1);;51345;3324619;KristRe;3307492;0;;12609;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Geelelektroforees|siit]].';302616;Kasutaja:Liis991/Geelelektroforees;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=11, tm_hour=12, tm_min=1, tm_sec=8, tm_wday=1, tm_yday=346, tm_isdst=-1);;51622;3345824;Liis991;3323313;2;;53;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Oksüdatiivne stress|siit]].';300168;Kasutaja:Liislaa/Oksüdatiivne stress;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=10, tm_hour=21, tm_min=41, tm_sec=26, tm_wday=3, tm_yday=10, tm_isdst=-1);;51518;3395707;Liislaa;3395694;2;;56;
Lehekülg asendatud tekstiga 'Artikkel on leitav [[Nganassaanid|siit]]  {{Uurali rahvad}}  [[Kategooria:Uurali rahvad]] [[Kategooria:Venemaa väikesearvulised põlisrahvad]]  [[da:Nganasanere]] ...';302658;Kasutaja:Lilian Ventsel/Nganasaanid;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=14, tm_hour=18, tm_min=56, tm_sec=19, tm_wday=0, tm_yday=14, tm_isdst=-1);;51405;3400561;Lilian Ventsel;3400304;2;;472;
Lehekülg asendatud tekstiga 'Artikkel on leitav [[Nganassaanid|siit]]  {{Uurali rahvad}}  [[Kategooria:Uurali rahvad]] [[Kategooria:Venemaa väikesearvulised põlisrahvad]]  [[da:Nganasanere]] ...';302658;Kasutaja:Lilian Ventsel/Nganasaanid;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=14, tm_hour=18, tm_min=56, tm_sec=19, tm_wday=0, tm_yday=14, tm_isdst=-1);;51405;3400561;Lilian Ventsel;3400304;2;;472;
Uus lehekülg: '[[File:HeLa_cells_stained_with_Hoechst_33258.jpg|pisi|right|HeLa rakkude DNA märgistatuna fluorestseeruva märgisega [[Hoechst]]]] '''HeLa rakuliin''' on kõige vanem inimese ...';309525;HeLa rakuliin;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=18, tm_hour=10, tm_min=58, tm_sec=7, tm_wday=1, tm_yday=353, tm_isdst=-1);;51595;3355782;Loora2;0;0;;13306;
;47410;Ribosoom;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=11, tm_hour=20, tm_min=8, tm_sec=0, tm_wday=6, tm_yday=316, tm_isdst=-1);;51466;3304520;Maarjalepamets;3304517;0;;10736;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Levaan|siit]]';302833;Kasutaja:Manjunja/Levaan;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=11, tm_hour=21, tm_min=45, tm_sec=18, tm_wday=4, tm_yday=11, tm_isdst=-1);;52088;3396791;Manjunja;3393761;2;;41;
/* Tartu Ülikool */;345499;Vikipeedia:Teadusfoto 2013/Osalejad;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=15, tm_hour=18, tm_min=48, tm_sec=40, tm_wday=1, tm_yday=288, tm_isdst=-1);;51486;3753155;Mannu006;3750729;4;;580;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Plasmiid|siit]]';302739;Kasutaja:Maria23/Plasmiid;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=21, tm_hour=18, tm_min=51, tm_sec=53, tm_wday=2, tm_yday=326, tm_isdst=-1);;51713;3317776;Maria23;3304715;2;;43;
Uus lehekülg: ''''Gastrulatsioon''' ehk lootelehtede moodustumine on protsess embrüonaalses arengus, mille tagajärjel moodustub karikloode ehk [[gastrula]]. Gastrulatsioonile eelneb lõigus...';312516;Gastrulatsioon;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=9, tm_hour=10, tm_min=14, tm_sec=5, tm_wday=2, tm_yday=9, tm_isdst=-1);;51674;3393681;Marihihii;0;0;;9523;
Uus lehekülg: ''''RNA degradatsioon''' on protsess, mille käigus valmis RNA-d lagundatakse, see on oluline nii RNA modifitseerimisel kui ka molekulide eemaldamisel, mida enam ei vajata. Elusra...';315176;RNA degradatsioon;time.struct_time(tm_year=2013, tm_mon=2, tm_mday=7, tm_hour=11, tm_min=13, tm_sec=27, tm_wday=3, tm_yday=38, tm_isdst=-1);;51658;3435865;Marinsulo;0;0;;11779;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Tsükliin-sõltuvad kinaasid|siit]]';302157;Kasutaja:Mihkelrd/Tsükliin-sõltuvad kinaasid;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=7, tm_hour=20, tm_min=17, tm_sec=14, tm_wday=2, tm_yday=312, tm_isdst=-1);;51396;3299630;Mihkelrd;3299610;2;;63;
Uus lehekülg: ''''Taimepatogeenideks''' nimetatakse kõiki organisme, mis tekitavad [[taimehaigus]]i. Haigus on taime elutegevuse häire, mida tekitavad [[seen]]ed, [[bakter]]id, [[viirus]]ed j...';311513;Taimepatogeenid;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=2, tm_hour=17, tm_min=9, tm_sec=54, tm_wday=2, tm_yday=2, tm_isdst=-1);;51936;3380469;Mpalover;0;0;;9611;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Haplogrupp R1a|siit]].';302853;Kasutaja:Mrja/Haplogrupp R1a;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=2, tm_hour=11, tm_min=41, tm_sec=18, tm_wday=6, tm_yday=337, tm_isdst=-1);;51545;3331109;Mrja;3315657;2;;50;
Uus lehekülg: 'Nukleosoom on valdavalt [[eukarüoot|eukarüootides]] paiknev [[DNA]] ja valkude kompleks, mille abil on DNA pakitud kõrgemat järku struktuuri, et ta tuuma ära mahuks. Nukleos...';306057;Nukleosoom;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=14, tm_hour=16, tm_min=47, tm_sec=50, tm_wday=2, tm_yday=319, tm_isdst=-1);;51382;3308724;Mvaartnou;0;0;;15979;
Uus lehekülg: ''''Pagaripärm'''   '''Pagaripärm '''(''Saccharomyces cerevisiae'') on [[kottseen|kottseente]] hulka kuuluv tuntuim [[pärmseen|pärmseene]]liik.  Pagaripärmi kasutatakse kä...';314861;Pagaripärm;time.struct_time(tm_year=2013, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=32, tm_sec=34, tm_wday=0, tm_yday=35, tm_isdst=-1);;51469;3431990;Nastjaa;0;0;;14062;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Korduv raseduse katkemine|siit]]';302726;Kasutaja:No.roads.left/Korduv raseduse katkemine;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=11, tm_hour=22, tm_min=56, tm_sec=51, tm_wday=6, tm_yday=316, tm_isdst=-1);;51408;3304818;No.roads.left;3304785;2;;60;
;304317;Kasutaja arutelu:Rainhi/Splaissimine;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=29, tm_hour=10, tm_min=14, tm_sec=10, tm_wday=3, tm_yday=334, tm_isdst=-1);;51334;3326865;Rainhi;3325688;3;;2386;
Lehekülg asendatud tekstiga 'Artikkel on leitav nüüd [[Populatsioonigeneetika|siin]].';302693;Kasutaja:Shavain/Populatsioonigeneetika;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=21, tm_hour=22, tm_min=46, tm_sec=7, tm_wday=0, tm_yday=21, tm_isdst=-1);;51650;3410710;Shavain;3404016;2;;58;
;152501;Vesiikul (bioloogia);time.struct_time(tm_year=2013, tm_mon=1, tm_mday=5, tm_hour=16, tm_min=59, tm_sec=48, tm_wday=5, tm_yday=5, tm_isdst=-1);;51631;3385825;Siim.uhtjarv;3239400;0;;14349;
/* Ülevaade */;306794;Operon;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=16, tm_hour=13, tm_min=3, tm_sec=34, tm_wday=2, tm_yday=16, tm_isdst=-1);;51487;3402695;Teemenii;3333190;0;;11773;
;303086;Kasutaja:TriinVari/Genoomika;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=13, tm_hour=17, tm_min=53, tm_sec=42, tm_wday=1, tm_yday=318, tm_isdst=-1);;51820;3307572;TriinVari;3263227;2;;14922;
Lehekülg asendatud tekstiga 'Artikkel on nüüd saadav [[preeklampsia|siit]]';302783;Kasutaja:Triinc7/Pre-eklampsia;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=20, tm_hour=12, tm_min=31, tm_sec=26, tm_wday=1, tm_yday=325, tm_isdst=-1);;51351;3316097;Triinc7;3304146;2;;47;
;140075;Evolutsiooniõpetus;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=19, tm_hour=11, tm_min=32, tm_sec=17, tm_wday=0, tm_yday=324, tm_isdst=-1);;41934;3314593;Triinta;2740309;0;;16917;
Uus lehekülg: ''''Levaansukraasid''' (ehk sahharoos:2,6-fruktaan 6-D-fruktosüültransferaas;;;;;;;;;;;;
Uus lehekülg: 'Töös ei ole ühtegi vikipeedia sisest viidet.  Eesti osa täielikult kopeeritud.  Lühendite kasutamisel võiks need algul ka lahti kirjutada. Nagu näiteks „DWT“.  Mis on ...';326542;Kasutaja arutelu:Camilla~etwiki/mugavuslipp;time.struct_time(tm_year=2013, tm_mon=4, tm_mday=30, tm_hour=23, tm_min=10, tm_sec=13, tm_wday=1, tm_yday=120, tm_isdst=-1);;52335;3620210;Alanall;0;3;;1095;
;273590;Vikipeedia:MMG;time.struct_time(tm_year=2013, tm_mon=5, tm_mday=30, tm_hour=9, tm_min=17, tm_sec=17, tm_wday=3, tm_yday=150, tm_isdst=-1);;51455;3638808;Annisi;3638118;4;;7731;
;329238;Toyotism;time.struct_time(tm_year=2013, tm_mon=8, tm_mday=20, tm_hour=21, tm_min=3, tm_sec=4, tm_wday=1, tm_yday=232, tm_isdst=-1);;51380;3710383;Artalver;3639552;0;;9622;
"Uus lehekülg: 'Soovitan üle vaadata, kas kõik viited on olemas. Kuna tundub, et artikli koostamisel on kasutatud inglise keelset artiklit ""Geopolitics"", siis tuleb seal viidatud teostele ka o...'";326283;Kasutaja arutelu:Triintjr/geopoliitika;time.struct_time(tm_year=2013, tm_mon=4, tm_mday=28, tm_hour=19, tm_min=58, tm_sec=18, tm_wday=6, tm_yday=118, tm_isdst=-1);;51712;3618652;Gmoor;0;3;;1658;
/* Üliõpilased ja artiklid */;273590;Vikipeedia:MMG;time.struct_time(tm_year=2013, tm_mon=4, tm_mday=30, tm_hour=16, tm_min=25, tm_sec=32, tm_wday=1, tm_yday=120, tm_isdst=-1);;51675;3620063;Janeve;3619974;4;;7113;
;89051;Nanotehnoloogia;time.struct_time(tm_year=2015, tm_mon=2, tm_mday=10, tm_hour=21, tm_min=37, tm_sec=15, tm_wday=1, tm_yday=41, tm_isdst=-1);;51689;4103325;Jurgenal;4022653;0;;7474;
;324465;Kasutaja:Kaljukra/kergetööstus;time.struct_time(tm_year=2013, tm_mon=5, tm_mday=14, tm_hour=20, tm_min=31, tm_sec=43, tm_wday=1, tm_yday=134, tm_isdst=-1);;51690;3629603;Kaljukra;3629601;2;;5697;
;323831;Kasutaja:Keits77/Topograafiline kaart;time.struct_time(tm_year=2013, tm_mon=5, tm_mday=24, tm_hour=13, tm_min=45, tm_sec=49, tm_wday=4, tm_yday=144, tm_isdst=-1);;51453;3635365;Keits77;3635363;2;;7654;
;325810;Kasutaja:Koljat/Manufaktuur;time.struct_time(tm_year=2013, tm_mon=5, tm_mday=22, tm_hour=12, tm_min=39, tm_sec=2, tm_wday=2, tm_yday=142, tm_isdst=-1);;51841;3634169;Koljat;3630865;2;;6395;
;273590;Vikipeedia:MMG;time.struct_time(tm_year=2013, tm_mon=5, tm_mday=28, tm_hour=8, tm_min=10, tm_sec=17, tm_wday=1, tm_yday=148, tm_isdst=-1);;52222;3637551;LauraJ;3637550;4;;7673;
Uus lehekülg: 'Lihtsal kujul võib [[rahvastik]]u käitumist vaadelda [[sündimus]]e ja [[suremus]]e saldona. Täiendavalt on oluline inimeste [[keskmine eluiga]]. Seda kuju läheb vaja rahva [...';349843;Prestoni kõver;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=7, tm_hour=20, tm_min=20, tm_sec=53, tm_wday=3, tm_yday=311, tm_isdst=-1);;55429;3769654;LauriLeinus;0;0;;18319;
;303103;Digitaalne peegelkaamera;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=11, tm_hour=17, tm_min=57, tm_sec=5, tm_wday=0, tm_yday=315, tm_isdst=-1);;42812;3772189;Marten;3770839;0;;15999;
;324244;Kasutaja:Mihu/OPEC;time.struct_time(tm_year=2013, tm_mon=5, tm_mday=6, tm_hour=10, tm_min=47, tm_sec=31, tm_wday=0, tm_yday=126, tm_isdst=-1);;51501;3624338;Mihu;3624330;2;;14938;
/* Liiklus */;305946;Pendelränne;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=15, tm_hour=20, tm_min=52, tm_sec=57, tm_wday=4, tm_yday=319, tm_isdst=-1);;51394;3775336;Mirjampohjala;3567808;0;;10036;
;329034;Allhange;time.struct_time(tm_year=2013, tm_mon=5, tm_mday=28, tm_hour=6, tm_min=19, tm_sec=54, tm_wday=1, tm_yday=148, tm_isdst=-1);;51378;3637518;Mltilk;3637516;0;;7082;
/* Maastikutulekahju */;306427;Geovisualiseerimine;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=38, tm_sec=5, tm_wday=0, tm_yday=324, tm_isdst=-1);;45390;3315137;Mmahlapuu;3315134;0;;10699;
;273590;Vikipeedia:MMG;time.struct_time(tm_year=2013, tm_mon=5, tm_mday=22, tm_hour=11, tm_min=15, tm_sec=35, tm_wday=2, tm_yday=142, tm_isdst=-1);;51691;3634128;Mrandmae;3634092;4;;7397;
;78298;Arutelu:Pank;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=11, tm_hour=20, tm_min=13, tm_sec=5, tm_wday=6, tm_yday=316, tm_isdst=-1);;46921;3304531;Robertpirk;3304523;1;;4059;
/* AURP */;327393;Kasutaja:Tiinalind/teaduspark;time.struct_time(tm_year=2013, tm_mon=5, tm_mday=30, tm_hour=17, tm_min=59, tm_sec=14, tm_wday=3, tm_yday=150, tm_isdst=-1);;52084;3639063;Tiinalind;3638847;2;;7131;
/* Üliõpilased ja artiklid */;273590;Vikipeedia:MMG;time.struct_time(tm_year=2013, tm_mon=5, tm_mday=26, tm_hour=8, tm_min=37, tm_sec=34, tm_wday=6, tm_yday=146, tm_isdst=-1);;51495;3636413;Viktoriajan;3636364;4;;7656;
/* Üliõpilased ja artiklid */;273590;Vikipeedia:MMG;time.struct_time(tm_year=2013, tm_mon=5, tm_mday=24, tm_hour=19, tm_min=14, tm_sec=23, tm_wday=4, tm_yday=144, tm_isdst=-1);;51438;3635508;Villemv;3635437;4;;7604;
;145040;Osmoos;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=5, tm_hour=23, tm_min=10, tm_sec=42, tm_wday=2, tm_yday=340, tm_isdst=-1);;51702;3337435;B04995;3302246;0;;1908;
Drowsy teisaldas lehekülje [[Kasutaja arutelu:Drowsy/Ordoviitsiumi lõpu väljasuremine]] pealkirja [[Arutelu:Ordoviitsiumi lõpu väljasuremine]] alla: Aine läbimiseks, vikepeedia täistustamiseks;306869;Kasutaja arutelu:Drowsy/Ordoviitsiumi lõpu väljasuremine;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=26, tm_hour=10, tm_min=54, tm_sec=22, tm_wday=0, tm_yday=331, tm_isdst=-1);;51374;3323260;Drowsy;0;3;;54;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Paleosoikum|siit]].';303056;Kasutaja:E7gA/Paleosoikum;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=16, tm_hour=20, tm_min=15, tm_sec=5, tm_wday=4, tm_yday=321, tm_isdst=-1);;51376;3311163;E7gA;3305527;2;;47;
;72186;Klooga järv;time.struct_time(tm_year=2013, tm_mon=3, tm_mday=22, tm_hour=9, tm_min=34, tm_sec=55, tm_wday=4, tm_yday=81, tm_isdst=-1);;51725;3577085;Edgar Prass;3576887;0;;1086;
;306031;Põlevkivituhk;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=29, tm_hour=12, tm_min=31, tm_sec=13, tm_wday=3, tm_yday=334, tm_isdst=-1);;51614;3326965;Laurisiitam;3308340;0;;11087;
;320055;Magnetiline vastuvõtlikkus;time.struct_time(tm_year=2013, tm_mon=5, tm_mday=3, tm_hour=11, tm_min=48, tm_sec=7, tm_wday=4, tm_yday=123, tm_isdst=-1);;45737;3621700;Mariadm;3621698;0;;5353;
;305766;Arutelu:Geopolümeerid;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=11, tm_hour=12, tm_min=22, tm_sec=17, tm_wday=6, tm_yday=316, tm_isdst=-1);;51687;3303875;Morten6;3303873;1;;283;
/* Kiraalsed Cu(II) kompleksid */;305630;Een-reaktsioon;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=21, tm_hour=16, tm_min=22, tm_sec=18, tm_wday=2, tm_yday=326, tm_isdst=-1);;51709;3317627;A92549;3317626;0;;12253;
;304218;Kasutaja arutelu:Alarh/Tahkeoksiidne kütuseelement;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=24, tm_hour=19, tm_min=25, tm_sec=21, tm_wday=5, tm_yday=329, tm_isdst=-1);;51502;3321327;Alarh;3320988;3;;3484;
;41012;Adenosiintrifosfaat;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=19, tm_hour=21, tm_min=34, tm_sec=50, tm_wday=0, tm_yday=324, tm_isdst=-1);;51711;3315258;Aruallaura;3091811;0;;15305;
;326086;Molekulaarorbitaalide teooria;time.struct_time(tm_year=2013, tm_mon=4, tm_mday=28, tm_hour=14, tm_min=1, tm_sec=22, tm_wday=6, tm_yday=118, tm_isdst=-1);;53774;3618432;B05242;3618037;0;;11647;
;302730;Kasutaja:Elektrofiil/Gaaskromatograafia detektorid;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=7, tm_hour=14, tm_min=5, tm_sec=38, tm_wday=2, tm_yday=312, tm_isdst=-1);;215;3299335;Elektrofiil;3258040;2;;5818;
Uus lehekülg: '[[Image:Ch4 kinases.jpg|thumb|250px|right|Valgu fosforüleerimine]] '''Proteiinkinaasid''' on [[kinaas]]sed ensüümid, mis modifitseerivad [[valk]]e fosfaatrühma lisamise teel ...';306406;Proteiinkinaasid;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=19, tm_hour=16, tm_min=5, tm_sec=20, tm_wday=0, tm_yday=324, tm_isdst=-1);;51576;3314899;Hkaju;0;0;;15408;
;270973;Peroksiid;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=16, tm_hour=8, tm_min=34, tm_sec=37, tm_wday=2, tm_yday=16, tm_isdst=-1);;51814;3402508;IndrekV;3136778;0;;2241;
/* Põlevkivigaasi tootmine Ameerika Ühendriikides */;302883;Kasutaja:JelizavetaJelly/Põlevkivigaas;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=16, tm_hour=14, tm_min=17, tm_sec=47, tm_wday=2, tm_yday=16, tm_isdst=-1);;51701;3402796;JelizavetaJelly;3402790;2;;12166;
Uus lehekülg: '[[Image:1b9x opm.gif|thumb|250px|G-valgu beeta-gamma kompleks. Beeta alaühik on sinine ja gamma alaühik punane.]] Image:Guanosindiphosphat protoniert.svg|thumb|180px|[[Guanos...';313198;G-valgud;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=17, tm_hour=5, tm_min=33, tm_sec=26, tm_wday=3, tm_yday=17, tm_isdst=-1);;51594;3403779;Juulin;0;0;;13418;
Uus lehekülg: ''''Histamiin''' on orgaaniline [[Lämmastikühendid|lämmastikühend]], mis reguleerib immuunreaktsioone ning ka füsioloogilisi reaktsioone soolestikus, ning on üks Signaalmo...';306463;Histamiin;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=20, tm_hour=7, tm_min=46, tm_sec=26, tm_wday=1, tm_yday=325, tm_isdst=-1);;51370;3315701;K2tlinK;0;0;;13813;
;304186;Kasutaja arutelu:Kaijake/Rasvhapped;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=25, tm_hour=18, tm_min=4, tm_sec=13, tm_wday=6, tm_yday=330, tm_isdst=-1);;51492;3322556;Kaijake;3320983;3;;7691;
;6856;Strontsium;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=27, tm_hour=14, tm_min=26, tm_sec=55, tm_wday=1, tm_yday=332, tm_isdst=-1);;51615;3324692;Kaisamihklepp;3309041;0;;18471;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Ütrium|siit]].';303063;Kasutaja:Kaur625/Ütrium;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=26, tm_hour=11, tm_min=33, tm_sec=27, tm_wday=0, tm_yday=331, tm_isdst=-1);;51635;3323311;Kaur625;3319997;2;;43;
laetud kasutaja alamlehelt;306316;D-elemendid;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=18, tm_hour=13, tm_min=9, tm_sec=55, tm_wday=6, tm_yday=323, tm_isdst=-1);;51505;3313388;Kerdak;0;0;;18087;
Lehekülg asendatud tekstiga 'artikli leiab siit → [[Hüdrasiin]]';302701;Kasutaja:Kix92/Hüdrasiin;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=21, tm_hour=20, tm_min=39, tm_sec=31, tm_wday=2, tm_yday=326, tm_isdst=-1);;51481;3317930;Kix92;3313114;2;;37;
;306502;Kasutaja:Korjus/Prootonjuhtoksiidid;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=25, tm_hour=11, tm_min=39, tm_sec=29, tm_wday=6, tm_yday=330, tm_isdst=-1);;51917;3321986;Korjus;3321985;2;;55;
;302847;Kasutaja:Kristiina 9/Polümeerid;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=12, tm_hour=21, tm_min=24, tm_sec=6, tm_wday=0, tm_yday=317, tm_isdst=-1);;51699;3306558;Kristiina 9;3296074;2;;9384;
;303091;Kasutaja:Laanekoll/Pöörlev ketaselektrood;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=19, tm_hour=21, tm_min=10, tm_sec=35, tm_wday=2, tm_yday=354, tm_isdst=-1);;52169;3357760;Laanekoll;3353505;2;;5350;
;303091;Kasutaja:Laanekoll/Pöörlev ketaselektrood;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=19, tm_hour=21, tm_min=10, tm_sec=35, tm_wday=2, tm_yday=354, tm_isdst=-1);;52169;3357760;Laanekoll;3353505;2;;5350;
Uus lehekülg: ''''Süsinikkiud''' või ka '''süsinikfiibrid''' (CF) on materjal, mis sisaldab 5–10 µm diameetriga kiude. Kiud koosnevad enamjaolt [[süsinik|süsiniku]] aatomitest. Süsinik...';306417;Süsinikkiud;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=19, tm_hour=17, tm_min=39, tm_sec=26, tm_wday=0, tm_yday=324, tm_isdst=-1);;51962;3314974;Liislaum;0;0;;12097;
;302828;Kasutaja:MVaalma/Hüdrolüüs;time.struct_time(tm_year=2012, tm_mon=10, tm_mday=8, tm_hour=9, tm_min=19, tm_sec=42, tm_wday=0, tm_yday=282, tm_isdst=-1);;52336;3261394;MVaalma;3261382;2;;11406;
;306268;Pihustuspürolüüs;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=18, tm_hour=15, tm_min=24, tm_sec=40, tm_wday=6, tm_yday=323, tm_isdst=-1);;52354;3313575;Martin Maide;3312393;0;;10872;
Uus lehekülg: '[[Image:Benzene-6H-delocalized.svg|right|100px|Moderne benseeni kujutis]] '''Aromaatsus''' on keemiline mõiste [[orgaaniline keemia|orgaanilises keemias]], mis kirjeldab konju...';310899;Aromaatsus;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=30, tm_hour=10, tm_min=9, tm_sec=18, tm_wday=6, tm_yday=365, tm_isdst=-1);;51608;3373774;Mihkelsirel;0;0;;14888;
Pisiparandusi vastavalt arutelus toodule;119006;Aatomiabsorptsioonspektroskoopia;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=17, tm_hour=12, tm_min=36, tm_sec=24, tm_wday=6, tm_yday=321, tm_isdst=-1);;51668;3776670;Naat;3767519;0;;10960;
;390070;Ferrimagnetism;time.struct_time(tm_year=2015, tm_mon=1, tm_mday=29, tm_hour=12, tm_min=37, tm_sec=6, tm_wday=3, tm_yday=29, tm_isdst=-1);;51670;4095473;Neogto;4095288;0;;3868;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Kampol|siit]].';302765;Kasutaja:Piiaburk/Kampol;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=25, tm_hour=17, tm_min=48, tm_sec=50, tm_wday=6, tm_yday=330, tm_isdst=-1);;51695;3322535;Piiaburk;3322521;2;;42;
;157558;Lahustuvus;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=24, tm_hour=20, tm_min=56, tm_sec=54, tm_wday=5, tm_yday=329, tm_isdst=-1);;52039;3321393;Pp0ta187;3321391;0;;14544;
;303015;Kasutaja:Ragle/Galvaanielement;time.struct_time(tm_year=2012, tm_mon=10, tm_mday=24, tm_hour=13, tm_min=52, tm_sec=13, tm_wday=2, tm_yday=298, tm_isdst=-1);;51349;3281892;Ragle;3262343;2;;13331;
;631;Korrosioon;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=25, tm_hour=8, tm_min=48, tm_sec=36, tm_wday=6, tm_yday=330, tm_isdst=-1);;51842;3321773;Rauno351;3275327;0;;12267;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[glütserool|siin]]';302797;Kasutaja:Rgrunerr/Glütserool;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=15, tm_hour=21, tm_min=1, tm_sec=52, tm_wday=5, tm_yday=350, tm_isdst=-1);;51714;3352393;Rgrunerr;3298197;2;;46;
;304299;Kasutaja arutelu:Ronaldv2li/Hiiglaslik magnettakistus;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=19, tm_hour=8, tm_min=11, tm_sec=35, tm_wday=0, tm_yday=324, tm_isdst=-1);;51626;3314347;Ronaldv2li;3312829;3;;1136;
;304299;Kasutaja arutelu:Ronaldv2li/Hiiglaslik magnettakistus;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=19, tm_hour=8, tm_min=11, tm_sec=35, tm_wday=0, tm_yday=324, tm_isdst=-1);;51626;3314347;Ronaldv2li;3312829;3;;1136;
/* Tüübid */;306353;Restriktaas;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=28, tm_hour=13, tm_min=45, tm_sec=55, tm_wday=2, tm_yday=333, tm_isdst=-1);;51891;3325897;SanderPihelgas;3325881;0;;29705;
